Actual_Target 1,Actual_Target 2,Actual_Target 3,Predicted_Target 1,Predicted_Target 2,Predicted_Target 3
28.6175,21.563334,29.885,24.580282,35.49797,38.476376
11.732,23.166666,42.345,15.279177,27.239183,40.667274
25.39077,66.475,132.18182,32.65078,69.50869,131.10226
20.903334,52.2935,89.61211,9.889378,24.086956,52.909725
-2.684,-2.1820834,-4.169565,-0.1507523,-9.899329,-3.7622108
33.330715,108.495384,218.8525,41.9517,98.890396,171.18555
11.925,21.526,63.825,20.49764,34.34967,64.168236
-20.106667,-39.17,-70.305,-2.4474878,-15.862962,-23.800962
-23.81,-16.203333,-48.14,-22.697798,-39.450554,-45.762367
12.35875,28.494286,50.246666,10.175871,6.3054824,18.5916
14.1564,10.2325,12.163043,15.003444,14.556221,38.735096
-13.65,-30.12,68.6626,-5.8158646,-20.043573,-6.4273396
182.68,485.95,68.6626,141.45302,471.17062,87.456856
27.08,59.856155,84.25667,32.43991,49.509117,87.42301
17.340555,35.18,43.11875,-19.05497,23.237381,60.166187
-46.71,-72.56,-66.77,-55.781387,-77.92493,-88.33483
17.49375,22.046667,31.620714,10.067959,25.370361,44.69542
-60.96,-89.76,-148.17,-32.340996,-51.946175,-69.06036
-20.11,-40.45,68.6626,-10.741199,-21.707731,8.818882
30.004286,52.696922,68.7425,33.63876,39.280807,47.21095
-69.86,91.5975,-68.89,-40.96202,-56.052605,-58.968395
47.267,71.187775,135.27,37.56659,60.124653,97.595894
36.0844,91.10125,158.35043,36.843117,85.18912,164.3454
6.70625,8.3242855,8.028334,-1.9606624,-23.130066,-5.6360397
13.735385,70.57166,190.8991,3.7831936,61.515614,132.40642
-122.69,-113.73,104.57333,-37.297577,-49.41071,-47.522907
-45.97,-46.21,5.69,-45.655495,-67.9638,-80.26058
51.915,108.93,68.6626,16.948267,17.851395,34.059338
15.185333,38.345715,70.72385,23.88935,54.00688,106.80313
-2.22,-19.843334,-27.955,-6.4654207,-22.527971,-26.9363
-62.78,-93.88,-109.93,-29.312777,-44.77863,-56.747936
27.9324,48.55792,92.87608,15.1857395,50.399754,92.82627
-37.41,-107.42,-93.53,-52.68579,-77.577415,-91.64243
-58.81,-98.85,-125.92,-86.235504,-107.803955,-119.328125
44.0135,69.32105,128.865,21.857027,61.957657,106.418976
12.64875,-29.385714,-52.93,4.0242405,8.201329,16.969187
-6.56,-10.252106,-13.396842,-13.600928,-15.435096,-12.937953
-92.73,-123.17,-93.27,-57.12146,-80.63154,-85.487465
-46.33,-69.51,-92.24,-43.1101,-66.931564,-85.45388
21.37125,47.752857,49.408333,6.0732927,10.153583,21.23773
-46.54,-47.02,-77.04,-43.38433,-65.392006,-80.85668
41.208,78.325,90.61667,6.2714496,22.50173,61.024548
-78.83,-25.994444,18.294,-27.270456,-34.433327,-37.35325
-101.47,-109.54,-153.58,-66.27154,-100.2848,-115.20962
12.97,30.29143,34.97333,15.59767,12.714907,10.586254
19.303125,17.802668,46.372856,9.560269,24.454594,29.000376
23.386,33.52875,43.749565,7.1471395,22.501501,55.776806
-77.83,-109.69,-86.06,-59.756523,-80.37813,-83.01891
5.6883335,12.09,28.4525,-17.434025,-15.959285,-11.10808
-77.33,-87.85,-135.02,-43.325317,-64.53662,-78.93926
-3.0628572,-31.838333,-76.708,-1.8112578,-24.677462,-38.94805
9.841305,16.045,37.2,10.152559,11.064036,40.968674
3.8381817,-6.997,-27.055555,-0.2417996,-18.506987,-13.313503
-25.28,-48.66,68.6626,-2.2854376,-11.956847,25.785149
-47.5,-76.17,-48.77,-52.726334,-80.373146,-102.64039
20.498125,27.036667,41.759285,14.125671,20.150152,33.299767
-3.6816666,-0.712,-1.8975,-2.3894405,1.270057,13.042145
-73.21,-131.53,-118.42,-81.00949,-110.65992,-130.67761
27.4348,92.10333,210.07521,34.31137,91.59814,180.87454
2.37,-0.84615386,-1.81,8.551453,9.388936,22.196873
44.21909,93.18762,65.391,15.008874,41.914524,80.99659
-0.42,-7.885,-20.596666,8.564278,0.138861,2.1749606
10.5696,19.6175,35.75522,3.7917604,6.469341,19.234453
-4.0316668,-57.692,-75.0,-17.335592,-40.792862,-55.612904
46.103333,156.965,181.76,20.651545,59.194557,109.3075
-8.23,4.62,-4.615,-2.2868123,-22.13064,-13.464382
-19.08,-55.86,-108.68,-47.974724,-68.06579,-79.0521
-29.205,-55.92,68.6626,2.7931852,-5.266448,8.354313
-40.01,-13.26,-46.08,-40.670303,-50.379158,-60.452938
45.135555,68.99294,123.20563,37.287956,60.23766,87.78008
18.59375,8.998571,21.445,11.762732,8.908223,7.0449066
-93.4,-85.16,-81.2,-82.73764,-103.059166,-120.44164
-35.26,-48.99,-50.37,-50.66765,-71.75037,-83.61967
5.1978574,-1.7930769,-3.6791666,9.9321995,16.652437,27.749266
32.922726,73.719,156.55112,26.558167,50.74057,81.36628
-86.5,-112.455,-179.63,-66.30667,-110.07128,-152.50891
-36.37,72.84,88.55,-3.6118069,12.256648,35.87131
9.42,0.08,17.38,4.037852,5.8651814,17.736107
23.8795,39.835262,60.345554,17.223787,39.525356,71.46984
-71.65,-104.49,-84.31,-55.92739,-71.40523,-82.535095
-54.45,-78.61,-56.77,-44.122337,-58.729763,-87.90878
-60.3,-59.82,-79.63,-25.974712,-28.561134,-23.663624
7.3064,15.245833,28.369566,7.5365934,12.7816305,29.94715
6.7728,19.4775,26.880869,5.1624966,10.4956455,23.418604
-16.9125,-23.696667,-36.915,-51.363724,-70.91306,-83.75561
-73.11,-78.58,-156.74,-62.601875,-109.64129,-150.6647
-34.66,-39.63,-59.06,-9.961151,-14.150357,-4.7235594
-32.5225,-77.085,-85.91333,-44.532936,-74.797874,-89.84181
-61.3,-96.04,-41.785,-32.334328,-55.905575,-83.81781
19.853077,30.439167,41.24091,20.443415,26.675814,41.813263
20.1,38.33,65.648,-3.2318125,-6.9731565,-1.3121529
4.31,-6.008333,-17.388,10.1629505,-6.4037757,-16.88997
77.41615,86.636665,114.73182,42.681618,73.332726,110.47793
34.41111,48.72875,55.66857,-11.213297,-14.809206,2.503025
19.54,66.74812,145.33,30.388475,79.893005,148.75714
5.89,53.73,79.29667,7.609664,16.829252,33.421185
28.796522,60.259544,111.61909,36.385193,65.399055,107.28296
21.4225,-1.1194737,118.95722,15.197009,39.424484,101.09142
-1.9578571,-3.4730768,-11.169167,0.49640322,-20.078478,-21.000256
-10.7375,-23.098572,-30.516666,2.4314315,-5.4417186,-11.938097
-42.31,-122.95,-41.943333,-49.01464,-71.07638,-88.069595
-60.08,-96.04,-85.92,-83.31629,-93.32458,-101.09731
62.956,169.46777,207.0575,56.30197,112.17981,175.51273
-50.16,-20.2,-75.4275,-39.94072,-58.578583,-68.13099
40.02913,56.747272,97.63333,30.276297,63.09982,105.19486
-103.71,-103.88,-127.5,-77.32897,-101.32874,-113.72886
4.8016,7.662083,10.862609,10.030384,16.261564,34.11005
11.4996,37.15125,74.316086,9.585619,26.198917,45.90839
18.568,31.4325,49.77667,13.2969,9.143014,30.708834
0.84,-106.72,-44.674,-45.66928,-63.28095,-63.03752
94.903336,128.37,332.07,45.97354,117.4027,274.2254
16.53353,45.045,74.972,7.095422,6.883391,22.243353
0.8452,5.59,10.291305,10.283287,11.291135,27.185247
-25.15,-70.78,-79.54,-57.240585,-76.07737,-91.649574
-15.575,-41.18,68.6626,5.3200617,-8.484629,8.280267
-24.975,-56.33,68.6626,7.759167,2.2513626,11.39073
-9.715,-52.636,-65.612,-42.83922,-49.772144,-55.480564
-7.25,-116.54,68.6626,-51.45269,-70.65771,-80.022446
23.6384,52.46958,91.016525,13.334972,41.768776,62.334194
7.6764,18.7825,38.05174,8.044246,18.906164,39.671593
27.964285,54.235,29.418,-2.9311504,6.0846853,2.4923434
-5.415,-34.25,34.9,-18.99816,-19.430147,14.57222
2.3652,9.8375,9.945652,-0.87480164,-3.2643278,4.831953
21.0684,75.2975,145.79478,29.883162,70.90543,112.828316
8.346666,38.456085,47.172726,-3.1998825,14.108612,46.2843
7.842,14.434167,16.849566,1.4635849,13.590022,25.080948
8.7025,36.437332,72.91143,22.3472,45.291725,68.87563
36.355453,31.794,21.57,11.778325,12.218056,12.43264
30.3925,80.17273,120.372,26.06346,40.19859,59.855106
-57.34,17.11,10.02,-48.02047,-72.935814,-90.82491
71.97111,319.2188,423.33374,76.920715,214.8539,433.04565
85.9975,-27.463333,154.54,0.07192278,10.944287,66.53143
40.975,79.384,98.87,55.480026,65.79741,86.034065
0.9930435,10.319546,10.271905,-4.3813953,2.9698842,17.5007
33.165833,93.62273,177.327,36.735497,89.486465,165.26425
1.97,5.1954546,9.872,-7.2802877,-7.6199183,0.11103296
-56.82,-81.46,-62.208332,-42.389122,-70.15127,-91.203964
-55.5,-63.39,-63.33,-39.531647,-50.196674,-59.80386
44.6,4.81,68.6626,5.5052233,6.4355607,23.859112
-112.27,-129.41,-67.28,-53.515953,-76.3032,-91.32688
9.9356,21.2575,21.33174,5.1347194,24.60668,42.230362
44.262,110.17571,173.28615,34.387848,77.953674,144.76184
13.885,50.319332,55.16857,26.068665,22.782299,58.259388
16.161875,22.158,28.915714,5.631257,11.765122,27.727295
103.13333,87.689285,27.286922,29.474966,56.12804,87.3816
-25.66,-68.6,68.6626,4.001199,-12.154208,24.548445
19.9656,-0.43541667,-6.5630436,7.625064,2.1805232,-5.1650066
10.0825,62.78,179.2,13.227507,32.57838,95.00004
28.915,66.81,68.6626,24.34509,40.958565,67.180885
29.186666,77.128,96.3575,9.798883,33.94273,60.48392
49.29647,81.413124,155.56134,25.7792,70.99226,131.93288
15.8108,38.891666,73.408264,8.832411,32.526558,64.45978
-138.02,-109.06,-185.52,-76.43243,-110.881516,-144.2995
31.583334,52.070587,81.82188,32.548393,57.320698,89.413155
28.096666,86.17125,129.35857,19.30512,58.435577,113.224144
43.23,-11.013333,-8.98,2.4352899,-5.4314322,9.790447
-144.53,-171.63,-214.38,-87.27991,-134.93954,-174.46417
15.2025,25.258,48.438572,-7.720585,-9.768297,-6.718957
-97.58,-123.91,3013.4492,-112.27835,-136.43877,3190.5107
-132.6,-178.22,-166.16,-71.53137,-89.76992,-95.63807
7.6284,12.637917,19.01261,19.340918,29.473316,31.17656
-45.21,-34.62,-49.54375,5.584091,0.49462253,-1.6714625
15.802,10.529166,17.336956,0.4199537,7.882214,44.315548
14.792857,38.77231,72.636665,20.982973,40.48941,56.43173
0.5814286,30.461666,17.5,-15.48188,-24.165554,-22.56669
31.471905,72.4845,92.25842,19.220121,48.885155,70.32158
21.88875,81.486664,105.99,24.23955,38.403416,91.404045
13.119583,28.087826,49.381817,21.446463,44.654903,77.10807
-0.7544,8.412917,12.849131,-2.1451988,-12.978742,-2.9225693
56.1432,171.65334,250.20174,47.549805,119.8238,201.60663
21.17,37.9,119.8,20.5599,34.81143,66.449295
7.045,21.250435,34.216362,9.520502,3.6796687,12.212776
10.308333,49.564,100.67,33.37101,41.968403,68.46813
-54.535,-88.67333,-90.996666,-44.664482,-72.286026,-90.959206
-6.44,-17.405,-26.66,-5.0889626,-26.940327,-24.44134
-87.23,17.048,60.128887,4.33775,7.9724145,27.281378
286.60666,256.105,-18.42,115.85717,226.53159,32.83456
-36.65,-69.14,-149.71,-71.909515,-106.372215,-139.7501
10.153334,27.335,-39.83,4.5639305,0.097536385,7.85905
23.18,59.57,68.6626,-0.03489065,-4.934336,19.354498
32.1675,64.776665,96.01,13.405397,29.787535,65.88834
19.5672,38.31875,93.71957,10.701174,31.088137,43.98821
23.687273,44.191,62.604443,18.241476,21.090883,34.726772
59.27714,240.07834,638.648,102.25708,231.27351,555.8581
-54.41,-101.25,-110.53,-47.14074,-65.38188,-74.29597
16.262,38.23895,42.170555,6.7841816,22.822302,40.23109
41.105,88.8,68.6626,1.7013206,12.419507,13.068742
24.05857,36.22923,17.283333,25.916658,43.20353,64.937004
18.184,10.607778,6.7675,14.248346,0.76351243,-16.532766
35.335,1.214,-15.5675,7.5829763,9.447925,31.906685
-30.91,-99.63,-119.7,-70.78673,-107.17548,-142.53983
-94.19,-78.28,-129.6,-87.34029,-112.23702,-147.81409
130.925,487.36,68.6626,179.56386,419.12152,85.569176
4.9575,30.367144,82.09333,-18.303682,-14.562421,-8.534575
14.723333,40.23,110.76,-10.629482,-13.1027565,-1.5735617
35.1804,69.3525,119.7,19.658476,47.05574,94.85536
16.6988,42.115833,75.57652,15.3016815,44.72591,83.37995
-121.34,-63.833332,-94.62,-72.93695,-88.750656,-89.53077
61.06,56.07,68.6626,-1.5437725,43.199394,55.11576
19.4288,39.55875,55.40391,24.152058,36.786266,63.356373
-53.86,-47.77,-62.26,-66.198265,-89.42006,-93.9997
-49.74,-74.72,-69.79,-67.893,-74.452385,-57.422153
56.42,128.54,152.13,45.58226,76.512474,100.096756
12.05,11.41,-11.916667,9.95822,-5.18088,3.9299707
29.9205,61.906315,125.126114,27.467463,69.56107,124.172966
29.93,99.54,229.78,30.639498,88.06918,191.46484
51.523335,259.71356,454.31845,63.178925,183.47205,357.96283
2.0033333,0.09,-18.578,-1.7669506,-0.11084813,-1.3991246
18.698572,38.15692,53.5525,16.455399,28.151804,48.737537
22.2708,49.67375,90.99304,22.858385,46.67721,83.611145
24.3448,60.705418,111.80695,32.406357,58.29574,100.33712
-8.29,11.92,68.6626,-55.544075,-77.12502,-91.456795
-137.6,-180.94,-161.59,-97.97053,-121.85362,-132.9198
-73.27,-95.72,73.664734,-7.025093,2.3977215,12.858638
27.22,56.760834,79.387825,18.679379,38.10789,58.058872
19.46,41.09375,58.18522,6.044338,27.31143,51.211296
-2.35,-32.84,-90.53,-38.502975,-54.631348,-75.350365
-6.6635714,-36.701538,-42.2425,2.629819,-5.2010264,-10.40041
136.16333,268.33,470.31,100.28503,222.6957,453.74283
-53.7,-29.91,-24.14,-20.99248,-36.618645,-41.742893
37.0292,102.808334,180.31914,29.102314,73.62746,137.018
31.08,66.18792,120.861305,30.105022,59.238914,103.24064
-71.25,-103.62,-123.08,-49.831566,-62.60315,-71.63003
22.05,0.28,-13.07,-35.89833,-54.65858,-77.28123
-1.4828571,-1.305,6.816,-0.59256124,-15.067543,-14.4023695
-60.19,-136.5,-169.54,-70.526146,-105.36052,-139.8876
23.47857,73.51615,159.60667,28.813658,61.307137,130.99863
36.936,75.86417,114.74739,24.636396,54.73449,101.55044
13.09,31.045,44.47,13.822362,5.937018,22.287146
47.0388,160.7975,401.4474,50.522354,165.15721,333.17807
53.68,81.73,68.6626,17.340824,35.30544,59.50515
-81.32,5.596667,-12.57,-15.11212,-40.826687,-65.07995
29.254444,89.53,133.7925,26.41791,85.17646,87.535545
-6.45,-9.01,-72.31,-49.539368,-56.958702,-62.553883
-117.21,-104.61,-132.42,-67.50308,-99.10166,-114.62733
34.45,-62.183334,-72.53667,-22.306526,-34.158062,-36.73857
7.0521426,6.1571426,21.588572,-1.3323727,2.4851735,9.445803
-50.1,-106.33,-131.54,-79.942856,-116.91056,-139.84875
-9.11,-16.34,-33.58,-6.268508,-28.903515,-20.486113
8.3308,16.684166,30.027826,0.99430275,12.13514,20.748558
3.7083333,52.203335,21.992,-11.581911,-6.3581715,-9.458577
11.5285,30.213,71.093,-4.185911,16.021563,50.210003
52.291668,173.072,230.025,49.88964,118.19126,213.09079
265.555,790.85,68.6626,237.69191,778.02997,24.434675
-71.65,-121.82,-36.24,-53.07518,-88.92196,-116.03211
-9.666,-3.5225,-0.26,-34.34124,-53.45793,-65.44636
-38.62,-70.39,68.6626,-2.8104749,-9.231868,-0.15852553
9.04,4.46,23.4,0.70748925,-4.475278,13.63653
-105.32,135.065,295.0,14.281712,75.140976,241.48248
-39.38,-37.74,-29.73,-46.164055,-65.341606,-77.99821
8.002,18.852106,29.51389,6.2328463,8.035278,12.006187
-39.8825,-86.69666,46.16,-18.280575,-34.55824,-25.856916
63.993847,134.01416,261.85455,74.92913,113.084526,247.08212
-70.82,-107.3,-141.26,-48.08252,-81.87601,-119.96467
-7.495714,-20.725,-44.98,4.1822443,-9.659752,-11.161676
74.149,239.19221,637.60876,76.41869,195.834,571.38873
-7.6,-19.82,68.6626,-2.8748112,-10.647686,8.072351
82.748,1.0091667,3.1526086,18.892939,26.377073,19.501955
-5.98,-30.44,31.65,-21.938374,-30.222195,-28.735842
-85.36,-108.5,-49.04,-52.42021,-78.42595,-90.63021
34.79125,128.98125,124.09,17.337437,46.995316,86.876595
-18.676666,-159.24,-193.11,-65.96347,-94.17743,-121.92574
16.712,55.856667,56.823334,-15.943483,-19.70201,-17.186373
13.536667,59.026363,130.168,21.279242,44.924904,110.40937
29.87,57.068,68.94,38.393845,54.96154,77.55731
34.376957,51.505455,51.40143,13.205636,23.425968,43.47479
35.084614,44.335835,76.62091,28.110552,48.24559,72.52572
-110.69,-144.9,-133.29,-62.712936,-85.85447,-97.909966
-24.37,-56.366665,-55.906666,-22.925665,-37.68892,-54.62947
-8.87,-1.08,61.03,-28.23538,-40.381897,-40.69305
-12.935,-15.954,-79.8325,-12.997455,-28.205149,-54.252583
87.175,261.02,68.6626,85.134766,191.0441,94.04867
34.978333,103.03636,162.753,32.089233,52.562683,88.033516
-84.83,-68.78,-72.185,-47.37294,-64.858665,-78.17305
10.648,3.5666666,11.45,-3.8337417,-5.040462,-4.350769
13.106,68.175,84.011536,20.775608,40.181503,66.08139
9.988125,31.416,52.72286,14.218562,30.041304,41.72188
-19.18,20.05,33.015,-35.063286,-40.4076,-43.298286
62.610554,104.01647,126.52625,27.93566,63.114494,98.749466
37.71,93.18091,165.822,27.26301,61.114777,101.00793
-89.52,-106.57,-73.46,-54.125473,-80.99214,-89.25741
-92.73,-122.24,-29.68,-48.276314,-60.060238,-71.955864
31.575714,-25.828333,-84.244,8.9274435,-14.234955,-38.671825
-62.36,-119.63,-137.47,-79.58565,-96.38132,-107.62311
7.3816,17.404583,29.592175,2.4622726,16.323402,30.641401
33.5625,96.67667,199.775,22.670305,46.634315,133.86087
27.4755,50.037895,38.823334,15.677433,33.091145,46.001266
-80.16,-109.98,-148.85,-50.564087,-71.196556,-81.64186
69.82286,153.70538,444.665,67.09686,141.49905,350.40945
2.9704,16.662083,28.368696,4.084304,15.369199,41.121517
-117.64,-90.95,-134.82,-56.0503,-81.19984,-96.312614
18.928572,32.633076,52.245834,17.170105,22.270746,39.53224
-83.67,-90.96,-104.45,-68.3889,-94.82459,-113.2464
15.32,42.275,80.47087,22.434187,37.107246,68.62967
17.946817,49.468094,94.2655,25.45603,63.6855,125.21659
-55.71,-68.35,-66.31,-48.478844,-72.58304,-89.65888
10.667143,-17.838333,-60.934,-6.788965,-26.364004,-33.873863
8.784706,-9.355625,-25.541334,4.5342145,-0.42747372,-10.065855
36.728,61.765415,98.37174,25.075272,48.238796,86.60952
9.168235,3.42125,-3.6033332,4.759198,-5.0249333,-0.79602057
25.703043,75.53954,190.93762,20.235334,46.351494,82.23061
6.11,-25.41,-9.9,14.2798195,-10.064497,-6.5356174
-46.62,-55.37,-32.13,-11.70103,-15.637244,-6.192938
81.42,125.14667,126.255,33.125412,59.044144,101.81176
43.854,71.05375,110.60043,36.478065,75.47079,128.1357
-56.49,-115.04,-109.43,-78.0372,-112.08984,-133.17781
-72.45,-78.17,-94.57,-64.24834,-97.27752,-118.79687
-30.83,-2.21,-109.2175,-42.45723,-67.259,-83.164055
-65.96,-56.61,-68.59,-53.597946,-78.126854,-87.8839
-23.966667,-39.36,-58.72,-48.595947,-70.3021,-80.05724
83.785,299.56,144.2,86.762276,221.23293,162.57524
1.3917648,-2.505625,-17.201334,-2.9424267,-4.024284,3.9207315
-35.79,-72.56,-104.76,-62.478058,-88.40368,-106.83433
-40.51,-59.17,-75.57,-46.56002,-65.02627,-76.03037
10.896522,27.462273,47.217144,13.951048,45.798042,90.532036
-11.99,-5.364,17.284,1.4150324,-1.4911463,6.6684713
-19.265,6.29,33.49,-14.198425,-16.02057,-3.9013119
9.339167,32.182728,55.233,20.11461,23.254675,26.93749
17.943333,26.112,-5.24,-45.442085,-62.45764,-74.23774
-37.87,-18.896667,-33.195,-39.108887,-54.00898,-51.70747
4.037857,13.89,18.8525,9.535779,18.378942,33.70107
192.622,951.8,1791.99,184.81502,816.49835,1725.6144
18.864706,42.27,47.834,2.9870954,17.752447,31.633883
-55.47,-74.49,-126.74,-60.03305,-89.09013,-110.07067
-42.58,-71.0,-79.03,-69.56911,-92.85224,-111.36749
17.9625,26.231052,92.986664,8.870482,24.20541,39.818684
-17.178,-22.231,-1.938,-18.657804,-25.382605,-26.635952
33.3352,26.3075,44.375652,15.392869,39.89051,48.83003
-4.702,-28.0025,-52.59667,-35.28308,-56.599716,-72.88175
-17.62,-27.933332,-70.995,-1.325839,-16.521624,-16.93678
190.848,696.42,752.48334,159.35617,535.68195,642.2963
-106.0,-136.64,-132.465,-74.18358,-109.176735,-135.03937
33.628235,55.185,68.974,17.924816,33.62822,52.379955
9.213333,32.8875,13.031428,4.0517435,-4.3037457,0.58531326
-34.39,-91.1,-138.27,-41.157715,-65.402855,-83.9963
-51.44,-63.66,-80.24,-52.184586,-78.01046,-95.52723
23.5675,78.46667,169.04,23.853304,53.20498,129.79962
70.92,211.85,68.6626,89.64845,178.31557,66.21578
10.944762,25.934,47.50158,14.157468,33.174637,64.37918
-36.31,-57.95,-107.52,-38.7041,-67.5472,-92.258354
36.042107,58.045555,86.198235,21.54846,41.417164,57.844513
-46.55,-63.03,-57.7,-54.559708,-66.67714,-78.08127
3.3933334,-12.17,-30.205,8.465238,-21.934101,-28.809088
4.4222727,28.155714,20.9925,4.733074,20.069326,45.2391
-97.55,-25.091667,-85.136,-42.69821,-62.15059,-79.93065
8.496,2.512143,-11.602307,12.473966,8.35343,20.549065
85.365,3.238,85.305,39.72808,68.264534,64.582756
-2.227857,-7.354615,-20.2975,-5.0678835,-23.659988,-37.664204
-40.27,-33.19,-17.33,-28.417694,-31.961912,-37.662773
-104.87,-181.81,-206.6,-99.3089,-142.73593,-176.63797
22.5228,81.22375,147.65869,20.712244,52.680103,98.14234
65.04,213.075,283.92667,55.561127,133.59415,232.99855
-1.7725,-6.725,-75.905,-42.45764,-60.493584,-72.658165
7.153684,26.362778,54.844116,21.990294,48.895714,86.105934
28.3125,74.236664,97.95,14.401911,35.63142,69.36595
7.9636,6.317917,9.620435,15.506301,17.297035,29.784533
19.205715,-2.3916667,-25.168,12.277878,-0.10720509,0.21871084
93.97,93.27,380.25,22.203922,116.304344,301.3829
25.669546,65.16143,114.01,21.394129,57.248207,79.52796
518.1655,55.75625,50.42143,144.06914,142.72307,102.91988
3.9182608,-7.269091,-8.09,0.4578085,15.627401,34.854298
-56.11,-77.6,-120.22,-56.067337,-60.064667,-61.666805
-29.3475,526.52,666.055,120.30852,420.68597,630.83527
2.4666667,5.136,3.075,-2.6757603,-14.191793,-12.523853
20.883125,33.905334,37.51643,2.2922878,10.152585,21.496824
18.6276,41.005,87.74391,12.259227,39.255783,81.95855
80.748,96.79579,138.78223,33.798534,56.001366,89.373436
-100.17,-81.05,-133.99,1.4969789,0.015465081,10.814058
-71.8,-103.13,-85.01,-71.87767,-105.5127,-130.58438
-15.3825,-35.646667,-64.92,-32.857346,-54.62015,-68.652115
14.806666,18.06,39.64,-2.9452362,15.0314865,28.99892
15.989375,31.055334,29.226429,12.85124,21.847298,34.786503
47.427692,-9.866154,-25.749231,-25.116413,-42.862316,-57.70296
-70.72,-116.6,-137.96,-49.807816,-71.91999,-86.69926
111.808334,224.524,85.4925,95.22056,175.91557,110.53971
44.7392,112.1025,196.99739,45.78292,109.17367,167.58368
14.9928,37.539585,70.65087,6.6714044,21.190514,53.16248
13.605,30.32,68.6626,24.840456,31.264082,3.672096
2.8242857,4.858333,14.366,-42.74227,-60.660004,-73.90571
-11.005455,-11.71,-18.311111,-9.87576,-9.322222,1.3277998
