Actual_Target 1,Actual_Target 2,Actual_Target 3,Predicted_Target 1,Predicted_Target 2,Predicted_Target 3
-49.11,-90.12,-38.42,-59.00966,-79.53599,-39.640213
46.066666,104.53,250.44,45.085472,104.46374,252.35977
20.1,38.33,65.648,11.335981,30.837406,60.302017
-93.64,-133.88,58.003334,-85.20724,-114.99562,68.03428
-68.72,-25.51357,-34.76154,-54.02948,-42.850334,-25.389582
3.0388,8.62875,21.636087,4.914702,6.722823,5.7929096
48.16,145.44,251.62375,54.9274,133.27132,260.823
27.8725,102.46667,93.045,27.10641,86.89569,84.739494
-66.36,-85.64,-56.54,-73.93456,-82.00717,-56.078827
-35.13,-21.8375,-22.01875,-25.44784,-26.06405,-23.046
15.682,45.37625,74.30826,15.623327,43.63829,69.28915
22.52,52.857918,123.401306,14.64756,51.0571,112.123215
-53.86,-47.77,-62.26,-49.747353,-58.300003,-67.929886
-41.99,-72.44,-74.44,-49.044624,-73.61994,-70.36506
-19.73,187.155,221.34,-19.925177,163.0697,235.95467
25.703043,75.53954,190.93762,21.383614,67.67661,181.18018
-42.03,-80.28,-89.15,-43.473495,-59.475708,-72.146675
36.418182,70.34454,114.502,34.934174,71.03169,119.36479
-70.73,6.605,41.745,-59.02501,3.6664228,33.71359
48.136314,70.75278,102.46059,34.473152,64.53697,95.32423
13.89875,41.241737,56.596363,17.428099,40.30311,43.832985
-21.6675,-76.3675,-96.28,-30.479252,-71.51891,-94.57546
64.795555,92.82353,139.0725,35.46994,83.861115,120.89134
-1.9884211,-0.39666668,9.652941,3.098652,0.4929924,5.4040203
-48.35,-65.49,-70.97,-44.155006,-69.21187,-66.370056
36.691666,111.694,208.8075,34.76246,105.75617,207.93628
-137.6,-180.94,-161.59,-139.60394,-181.99982,-140.78767
81.746666,126.204,285.7025,69.80906,124.61862,293.7099
7.206111,19.532942,23.673124,6.650736,17.444252,22.996653
62.955,97.29,68.6626,60.76216,92.076996,64.7782
81.31,224.13,564.31,90.173134,213.78447,549.8629
47.638462,5.4875,16.447273,26.359241,20.443249,1.9785461
-36.06,-46.39,78.19222,-37.723053,-44.19307,68.758896
-156.23,-54.8675,-226.57,-123.24874,-104.593216,-212.0093
29.8264,73.91292,161.58391,23.233908,70.47804,174.59904
455.325,815.83,68.6626,316.23816,692.8734,156.13774
22.7004,42.57,78.61348,9.1038265,31.35305,66.06922
-111.48,-69.48,4.01,-70.1345,-75.94869,-2.4524555
34.713333,57.66375,151.42143,32.214592,61.0829,136.70842
-16.485,-32.47,68.6626,-18.86973,-29.651846,57.71792
2.8175,12.792106,23.90611,8.191914,9.420256,15.976714
20.86,41.735714,53.81,10.091459,28.18867,41.69759
-132.6,-178.22,-166.16,-128.1858,-185.84084,-166.6286
9.65,-5.1025,-22.31,-2.636567,-12.646528,-17.45806
-6.56,-10.252106,-13.396842,-9.352295,-11.879038,-0.81770515
20.158695,45.74,99.286194,18.605156,49.48278,85.951065
13.991428,31.561,52.048946,22.03826,32.651,52.21324
-38.16,-91.21,-88.0,-47.6501,-79.00934,-92.63997
-19.265,6.29,33.49,-17.790806,-6.209347,29.128613
-104.05,83.828,217.055,-81.90208,78.76819,201.44232
22.95,57.615833,124.24435,22.017166,55.504456,108.18205
477.0,2350.24,68.6626,388.65546,899.7654,560.46265
-10.735,-101.29,-46.99,-46.89028,-81.26184,-57.025497
35.105,109.412,260.74,45.991295,106.15871,259.43353
-14.9725,-73.18,-66.16,-21.151617,-59.34983,-74.4946
37.885,133.19333,235.71,49.95426,120.90854,228.19756
9.656316,32.10278,49.041763,18.4139,28.054073,46.897644
-96.6,-93.84,-123.2,-97.607506,-109.04115,-122.226776
-40.54,-96.29,-135.94,-46.544014,-88.66412,-125.10315
-87.6,-128.17,-105.24,-80.29594,-117.13176,-101.36136
12.78875,15.512857,28.75,5.329419,18.867193,30.583044
-65.96,-56.61,-68.59,-47.29818,-70.65021,-65.86252
-104.08,-124.75,-93.33,-103.22167,-136.36476,-95.45619
25.821539,95.74167,221.58455,23.458063,95.98232,211.42508
25.7956,36.234585,58.731304,19.28861,40.304764,57.3608
36.75619,163.306,348.29788,54.6903,150.5176,341.23343
18.52,-8.998,-53.7525,5.0694876,-8.983858,-54.20642
7.154,10.7725,-12.016666,9.205982,-0.059617996,-10.45162
19.173685,24.511667,31.455294,6.289318,24.03445,34.860992
36.355453,31.794,21.57,19.688957,24.167927,16.4557
-16.77,-19.6,-43.84,-16.851917,-20.927465,-40.331802
-25.2525,-43.906666,-98.845,-16.484985,-60.141663,-93.64623
10.0825,62.78,179.2,6.777733,55.772087,186.33672
4.855,-2.82,68.6626,5.403805,-4.3659954,61.345436
56.42,128.54,152.13,45.73262,103.247696,140.75104
-9.06,17.405,57.95,-9.3008795,6.460142,42.433704
30.511429,92.15667,216.0635,27.463541,90.15282,229.8453
-63.51,7.6130767,24.8075,-36.130844,-22.268354,3.4039307
47.267,71.187775,135.27,32.83052,68.61205,120.88815
42.442,124.805,255.27461,43.140625,112.349266,234.6291
23.125454,60.928,105.727776,26.027231,60.721924,97.6614
-79.02,-57.91,-97.7,-69.96285,-65.06798,-93.91771
20.486876,42.143333,54.432144,25.029875,40.269913,50.143677
41.791306,142.61455,252.88762,50.47612,128.73404,238.8765
-9.06375,-45.66714,-56.318573,-23.617598,-42.396324,-56.6277
49.65286,145.68834,197.964,54.64657,127.923935,189.95265
-73.33,-74.8,-11.195,-63.631042,-84.47116,-13.294245
-54.09,-71.84,-24.53,-53.156967,-73.92184,-30.60275
28.64643,37.717693,37.974167,15.70516,27.186375,35.95705
15.185333,38.345715,70.72385,25.620638,46.713882,70.532036
12.8896,30.357916,57.79652,3.253127,19.555092,47.4103
9.3524,21.151667,36.06478,16.287825,25.83725,35.918495
4.25,-3.2,8.32,-2.9887176,-4.5286007,7.9111576
-52.47,-82.55,-97.47,-59.132996,-70.503845,-94.87364
13.5275,-22.446667,-28.955,7.7136974,-20.385023,-27.12316
17.23,7.268,3.1225,-1.2090572,1.3376961,6.5403404
212.65857,156.28334,81.428,182.5693,157.98366,62.39409
18.6384,48.675,73.56217,8.670998,44.410126,68.8511
22.088,55.83875,104.61696,22.131222,41.49469,98.79708
15.32,42.275,80.47087,18.752953,35.998466,83.7556
-17.178,-22.231,-1.938,-13.706989,-17.386385,1.6910439
37.556522,92.00565,171.76819,26.47746,76.544426,152.84435
-7.1857142,-17.381666,-27.008,-6.8103228,-20.816465,-29.26985
-57.88,-92.32,49.68,-60.7229,-93.94623,41.178646
18.617,33.447777,46.9375,9.807234,32.01393,45.147003
-34.77,-154.98,-189.92,-68.62212,-118.40411,-176.54578
-21.54,-49.34,-71.27,-27.712732,-47.66259,-67.857346
63.0472,195.59125,404.8113,55.86561,195.94783,423.80612
21.37125,47.752857,49.408333,19.78654,35.60282,54.290863
75.89727,256.158,461.69223,94.37947,240.36263,487.4203
-40.43,-62.3,-91.0,-34.076202,-58.4028,-79.24241
-71.48,-105.26,-140.79,-64.20648,-105.31348,-123.95834
56.46,-96.66,-104.76,10.537867,-49.13257,-108.403244
16.6548,46.497917,90.33435,12.256405,43.44304,82.8726
-50.18,-78.74,-104.06,-49.581924,-73.120285,-91.28324
12.5,25.729166,42.922173,8.411221,15.899414,27.46576
16.8264,50.349167,99.529564,15.505207,45.41668,89.20267
25.99294,56.6275,140.91333,35.17044,62.00518,135.57303
0.3975,-6.3966665,-48.62,-4.555177,-14.897026,-48.104034
22.622353,29.518126,47.852,17.377203,25.78343,36.981407
-5.91,-83.41,-68.84,-29.770102,-62.13437,-75.60896
9.445714,-5.4366665,-25.622,0.5565486,-8.609571,-19.874578
-16.9125,-23.696667,-36.915,-21.472857,-22.0576,-33.925316
58.71,-1.1925,203.81,12.106093,20.348904,164.6307
-113.43,-129.29,-126.628334,-101.90452,-121.096115,-134.49188
-15.11,-15.14,-42.52,-17.506208,-34.385674,-48.602768
-29.0,2.8,-95.61,-21.894302,-22.79613,-77.84555
-119.41,-158.44,-189.21,-109.6909,-157.6259,-167.43811
2.9928572,9.44,3.022,-3.566845,-3.4354095,7.167612
3.7083333,52.203335,21.992,2.5392947,30.516857,20.593128
-90.25,-81.16,-136.56,-82.5783,-101.97111,-138.39865
10.693334,9.967,16.474,4.8962507,21.160027,21.934128
-18.15,-48.67,-104.55,-23.470041,-55.90901,-108.13501
24.532,47.491665,95.973045,17.557009,41.768005,85.22233
59.754,64.70928,138.95384,46.150177,75.40849,147.08546
14.681429,25.6,97.506,13.973116,31.998259,97.34519
-21.18,-43.856,-73.5675,-13.428993,-39.691376,-70.08609
-100.17,-81.05,-133.99,-97.86491,-85.82082,-125.06113
11.592,7.6875,30.703333,4.94437,10.004106,32.908157
38.5728,114.38875,252.66043,37.354538,113.012375,249.03543
-64.27,-100.28,-63.94,-59.29374,-90.75589,-62.570557
13.467059,9.245625,0.124,13.576937,15.7138,2.1381378
-23.79,-52.69,-105.59,-18.898214,-44.575874,-86.74634
60.22,143.35,68.6626,59.532265,112.677795,63.50329
4.5256,7.3829165,15.948261,6.3785915,11.97131,20.194012
73.60667,14.480909,124.704544,33.47769,44.89392,122.871864
8.455714,22.473,32.792107,10.445135,27.52332,40.63191
11.925,21.526,63.825,13.610725,19.399364,62.071266
-70.72,-116.6,-137.96,-82.305244,-106.448204,-125.33089
-95.75,-141.16,-143.49,-93.21593,-119.12837,-150.36041
18.59375,8.998571,21.445,5.7689753,5.40674,-3.1437397
29.87,57.068,68.94,32.44861,60.02823,79.73801
11.143333,29.4525,91.957146,4.678062,32.657185,73.39704
-59.57,-118.91,-87.12,-65.658455,-108.60491,-82.03642
5.6883335,12.09,28.4525,-2.7566433,10.639925,19.386374
-133.58,-175.11,-167.07,-132.10028,-182.32573,-151.76434
27.9325,60.596,57.46857,36.589348,58.197517,72.41922
14.5724,38.44,67.88043,8.138805,39.928238,68.92907
14.792,41.429165,73.25522,12.59499,33.467552,66.438965
-87.98,-104.79,-115.74,-86.77784,-103.95431,-107.40842
21.227894,29.093334,48.960587,15.277832,26.469193,41.583282
158.1275,671.73334,1547.935,194.62323,696.3849,1519.7151
36.074116,61.45,111.15466,29.838186,66.15653,102.52752
-7.228,-15.65,-18.786667,-14.00988,-13.165094,-16.8047
33.07857,60.27667,53.238,30.229475,53.698196,54.700348
15.471429,44.905384,67.38167,15.384037,39.2871,60.65354
4.59375,16.55857,-7.7633333,5.5149784,1.461298,-13.964254
27.896667,72.985,88.41,23.07308,61.4414,81.702324
18.6276,41.005,87.74391,15.483509,45.240677,87.267
48.505714,138.66833,125.894,51.22635,122.1409,134.02107
10.871667,44.35,101.9825,14.164921,36.930634,86.25109
31.2544,94.1825,138.32043,26.824402,81.35364,127.448746
0.84,-106.72,-44.674,-39.578316,-71.79081,-44.368195
-76.31,-76.42,-134.22,-57.18502,-92.46681,-122.21503
44.068573,171.384,433.1016,52.38407,150.30934,447.42502
-93.87,-119.15,-143.61,-92.94392,-130.39456,-152.50244
-91.01,-116.15,-132.315,-92.710594,-104.7961,-129.2256
16.9264,50.79875,89.60391,16.172367,38.9142,84.43179
-84.67,-123.71,-148.75,-89.12112,-107.59566,-152.08533
-81.32,5.596667,-12.57,-70.97784,-24.743654,-22.034678
10.36,17.752941,27.756874,12.414061,21.298145,21.821081
-3.0628572,-31.838333,-76.708,-14.919857,-45.162567,-68.63034
2.1411765,-6.355625,-8.184,-6.545539,-17.732344,-18.07984
19.12,29.231333,32.646427,20.359371,32.377098,35.52457
-62.78,-93.88,-109.93,-72.899765,-78.77217,-96.64076
33.628235,55.185,68.974,36.043358,43.48916,61.144485
85.5675,192.69,336.435,67.61137,172.212,320.70477
-86.13,-102.41,-124.82,-77.30921,-107.64413,-109.85733
-1.7725,-6.725,-75.905,-15.318653,-25.512468,-72.4523
-44.01,-67.92,-28.465,-28.863806,-44.09716,-38.876244
38.701363,143.36285,348.774,48.507935,143.81166,351.09702
52.291668,173.072,230.025,47.732643,158.91125,228.99564
-5.966,-55.994,-41.722,-20.247429,-47.19565,-53.017982
-7.45,-4.792143,14.493846,-11.189054,-5.4325237,2.3518944
-51.76,-99.12,-53.03,-64.27195,-91.942986,-47.18358
-40.59,-164.1,-191.42,-56.261703,-134.34007,-174.08644
5.44375,12.081429,18.415,1.7294021,-3.3885307,6.0086174
27.453571,80.629234,157.21167,25.4298,78.08621,148.92714
20.883125,33.905334,37.51643,25.385641,43.842026,42.613735
34.63,142.4875,267.14334,46.184395,130.71323,282.48468
10.667143,-17.838333,-60.934,-2.506781,-32.349525,-60.435684
-25.34,-50.68,-108.06,-18.92171,-64.07117,-97.72435
22.4212,55.395,116.05565,23.496286,62.771408,106.99889
0.409375,-1.5353333,1.0435715,0.5242312,-0.48093128,-1.4082775
-50.1,-106.33,-131.54,-61.500206,-93.39541,-121.63661
29.778334,-5.916,-2.4375,14.233593,4.809001,2.5309353
7.3816,17.404583,29.592175,14.332655,29.571856,42.552113
-3.0841668,-11.07,-55.476,2.024149,-30.157919,-53.624817
-66.81,109.95812,364.35733,-41.707443,66.2518,343.3138
26.77,-31.5,-21.31,0.9141345,-11.316156,-24.308958
28.556,66.10125,92.60304,31.181982,53.79824,92.13738
-9.12,-37.08,-51.31,-16.183212,-36.304688,-64.024895
12.2263155,14.113334,18.480556,5.947112,10.912391,15.976797
7.153684,26.362778,54.844116,18.179134,34.529167,44.04839
-36.05,-101.58,-112.11,-61.2493,-90.515656,-111.819
58.978333,84.142,153.005,35.359993,80.753654,142.04507
53.333332,97.31,104.4575,41.930138,80.30736,106.33446
98.6975,332.75665,692.675,93.75891,344.06955,732.16113
-42.96,-134.79,-137.24,-57.199097,-99.511,-129.39456
-89.08,-118.29,-100.4625,-81.111,-122.598694,-77.599686
39.73,96.86083,168.02455,35.412178,92.93354,157.9299
17.318333,10.452,56.01,10.494504,15.0683775,54.77774
-45.75,-61.82,-87.27,-34.351524,-58.830406,-84.60475
-13.308,-57.875,-102.96667,-22.1098,-54.248093,-100.01207
-20.106667,-39.17,-70.305,-23.755953,-47.010048,-62.311447
2.37,-0.84615386,-1.81,-3.9537802,-9.10961,1.0101013
31.08,66.18792,120.861305,26.604773,53.854866,113.732544
6.758421,20.367222,-3.1405883,7.700981,11.933931,-4.8284874
-54.26,-56.37,-66.55,-50.27166,-66.3465,-70.23661
-7.1984615,-17.114614,-25.090769,-6.7951245,-22.098959,-24.954962
15.745238,19.5345,17.298422,19.283201,26.769028,12.873169
19.853077,30.439167,41.24091,16.20879,23.186867,36.307243
15.244,36.304585,62.447826,3.244083,28.628216,58.501087
59.27714,240.07834,638.648,78.95335,235.17838,673.07825
10.560909,17.848,-15.585556,12.011114,1.3679743,-18.121336
36.30125,117.79714,192.445,49.558167,118.7219,208.30435
-7.25,-116.54,68.6626,-46.9327,-96.52144,59.724884
-9.58,-12.614546,-23.41,-15.453357,-20.760328,-40.300438
61.646,73.0975,301.81,38.003586,70.83287,272.9841
-26.023333,19.715834,-26.09,-10.933734,-8.828785,-23.20809
23.546667,58.01,85.627144,22.515608,40.619514,75.99353
43.003,109.23684,126.35722,43.58307,98.73828,136.64468
-84.37,-91.63,-133.36,-70.23182,-108.60079,-125.46799
18.8432,38.77875,43.16174,15.877861,34.80027,48.1537
12.68,19.25,68.6626,2.4031153,10.733406,58.87818
80.748,96.79579,138.78223,52.023827,106.77849,135.49098
-101.25,66.15667,111.22176,-41.708084,26.585367,117.88415
5.7585716,-14.96,-13.191667,0.13030863,-11.797091,-22.026918
-22.9,-18.75,13.8,-10.128152,-22.299372,4.8688316
98.5375,269.35333,520.265,104.767204,257.7455,541.5866
18.8264,47.279167,89.06043,12.568349,36.057465,88.785286
77.462,180.58643,108.90769,103.14992,202.53757,123.752625
46.295,189.02,417.18668,51.485313,177.55,407.06357
3.5023077,-1.6483333,-7.1336365,-7.8390913,-6.5685215,-8.702978
-54.8,-75.19,-128.32,-52.64984,-91.153336,-130.50632
-28.42,-78.51,-72.32,-57.52939,-79.61038,-61.85714
-37.61,-73.51,-76.84,-59.620316,-70.03466,-79.57325
-84.81,-13.21,-188.66,-52.672684,-70.59155,-167.5189
72.2,116.4,68.6626,53.046616,91.898346,66.350044
8.212222,60.111176,135.45563,7.8704977,62.16935,127.2489
-42.67,-74.7,-90.27,-53.017326,-66.03802,-92.100815
81.50667,212.675,365.05,85.106316,206.5158,375.2033
10.19,14.081429,23.646667,1.0323699,12.198257,23.525713
-126.27,-161.46,-189.95,-127.98513,-169.37859,-168.24518
-38.62,-70.39,68.6626,-36.81803,-66.0102,59.33319
12.41,42.0875,90.82333,7.70335,18.607662,88.92253
-55.06,-79.86,-132.22667,-58.94129,-72.51138,-126.20566
-61.83,15.35,-11.66,-55.61686,-0.704813,-18.371305
-105.3,-124.38,-44.5,-94.12397,-135.51227,-50.351906
111.555,502.70334,991.295,101.87568,501.64813,1000.7594
-72.45,-78.17,-94.57,-54.895416,-89.22637,-83.553085
7.6284,12.637917,19.01261,10.0532465,21.42239,24.018513
29.5925,45.60842,39.252777,23.374083,35.747963,37.04975
33.41522,74.93046,82.94857,34.33741,72.19433,95.76281
-110.69,-144.9,-133.29,-103.95748,-140.1782,-119.741135
-43.135,-76.98,68.6626,-44.54074,-73.837814,56.934265
-21.27,-50.59,10.898,-25.162287,-49.91678,4.246422
17.594706,37.773125,50.694,21.772514,33.466316,48.230072
-14.23,-0.47333333,17.205,-13.756864,-1.2220707,18.387554
28.446667,10.98,-4.29,18.772493,0.63703156,-20.309591
2.7,-12.42,-62.11,-13.404575,-15.220497,-58.68248
18.5305,44.65842,41.602222,24.670874,46.13206,54.80493
-103.71,-103.88,-127.5,-93.80355,-102.00786,-114.50879
40.393913,175.96681,470.5657,43.92263,148.04741,445.9158
-4.9315,-6.796842,-14.678333,-4.775472,-5.0331955,-8.692472
2.315,-16.17,68.6626,-8.968018,-13.638674,63.064903
180.46,117.115,227.33,116.97654,130.31735,228.24402
80.14,245.25,68.6626,79.46804,214.93239,74.6806
22.72,1.6725,-29.016666,-0.6028712,-7.958288,-23.866064
-55.5,-63.39,-63.33,-46.06524,-81.12662,-70.793274
-26.92,3.13,4.268889,-17.10294,-16.368412,2.5259686
26.9,-5.448889,-38.495,11.085007,1.2460356,-29.692186
-92.29,-70.81,-134.97,-70.482315,-76.51863,-126.96838
57.76143,111.191666,151.738,45.094116,95.59808,145.81589
82.748,1.0091667,3.1526086,10.491962,13.8286915,16.107924
-23.015,-59.2,68.6626,-29.31619,-57.490494,64.40597
18.235,48.576,60.160713,24.82342,44.952724,54.297527
-83.37,-98.09,-74.13,-75.34577,-96.42265,-64.22535
22.76,36.454666,30.137857,18.660906,26.172968,28.619635
8.784706,-9.355625,-25.541334,-3.1005964,-12.028469,-24.868074
-29.903334,-61.1,-97.54,-34.063457,-67.42302,-88.879875
37.0925,106.86909,181.44,49.817314,97.953156,192.64072
-3.63,-112.25,-14.636666,-46.164932,-85.75127,-21.491762
32.7168,79.597084,206.42912,22.251122,78.35031,187.36264
7.5255556,-10.79875,43.392857,-9.573157,-3.0304775,33.486935
-33.98,-13.0,-81.65,-36.052002,-37.570343,-77.0206
10.01,12.93,68.6626,5.031109,4.781705,60.80362
-86.06,-111.21,-150.89,-86.55143,-103.75368,-149.13612
30.542,73.402855,144.19923,28.892004,71.3907,144.3942
15.577272,59.161,114.005554,25.625397,52.288277,103.842285
25.184,51.674168,109.543045,21.052309,56.026596,101.79999
-63.92,-105.93,6.24,-73.03123,-85.181305,10.9724865
-62.54,-111.07,-119.53,-67.97962,-98.64956,-106.97449
-19.18,20.05,33.015,9.610502,7.4045534,42.855255
-47.88,-58.656,-110.3,-45.63183,-75.16318,-111.95677
-50.49,-84.56,-112.35,-52.042892,-79.90779,-106.36592
41.79526,89.143684,118.65278,43.00042,83.29382,120.63483
17.135,43.24,68.6626,8.811501,27.965902,56.105644
27.545713,59.671665,90.784,22.20413,43.152077,69.64056
19.54,66.74812,145.33,21.160173,60.294655,150.4865
-138.02,-109.06,-185.52,-120.86437,-116.23587,-179.90027
3.6704,7.13875,-5.0634785,-8.528802,9.559798,-0.35756493
48.162857,75.535,140.872,31.768888,66.378174,123.79402
2.1333334,14.76,3.12,6.7053223,-2.143341,-12.832113
3.8381817,-6.997,-27.055555,-1.9677913,-13.479977,-24.864664
3.5528,10.92,5.405217,12.83928,15.479051,6.7226295
43.696,85.4975,166.99,23.58453,82.758385,170.12698
55.866875,134.57133,123.25357,52.796844,118.072044,125.82878
-41.39,-47.67,39.17889,-19.932726,-49.19494,32.377674
123.325,432.75,68.6626,131.96667,409.44055,77.02102
18.9375,58.81842,97.67667,24.885645,58.9609,92.78137
23.687273,44.191,62.604443,26.159252,45.439507,58.157112
-56.65,-27.01,-50.97769,-57.22769,-29.028776,-52.582672
108.253334,48.81,174.91,53.4853,60.960075,160.04388
10.671429,71.98231,178.46167,24.885832,56.10662,167.02623
6.8544,12.678333,16.803478,8.220205,16.783783,18.766209
-121.34,-63.833332,-94.62,-101.91424,-69.341965,-95.24631
14.813847,29.579166,53.384544,10.963509,21.548914,42.16678
-86.5,-112.455,-179.63,-64.847946,-109.17645,-151.7762
6.7145452,-31.138,-59.793,-7.4410706,-28.866758,-65.05064
-59.16,-99.13,-115.02,-54.525513,-93.41626,-107.402084
12.105,2.9094117,-13.724375,11.07345,0.7261629,-17.138872
15.447083,54.493477,120.89091,17.866152,48.969116,110.674545
11.7808695,29.497272,64.41095,13.838482,33.70116,63.67463
-84.83,-68.78,-72.185,-71.521095,-75.04866,-74.40268
17.115625,33.638668,71.09461,20.970985,33.98227,54.661232
-38.67,26.83,8.14,-26.20251,19.561419,4.5902176
-58.08,-61.73,-103.17,-53.474648,-62.89489,-106.43457
38.56167,129.26819,244.017,40.32833,123.7469,241.40945
-27.27,0.76,-117.03,-34.901276,-25.258146,-109.44241
-66.38,-103.24,-117.78,-57.544586,-94.36255,-108.325134
-56.783333,-108.1,-140.135,-57.14376,-91.88876,-133.14487
8.2316,25.716667,35.965652,7.443797,26.82586,34.902298
-42.92,-40.232,-45.554,-31.473087,-57.253036,-42.360962
79.14125,271.49,373.86334,96.3249,254.69505,372.20074
3.4509091,22.576,-21.391111,13.621136,28.131575,-16.231176
43.08818,61.367,108.71,41.07955,66.079254,121.62206
19.51,48.512856,92.085,21.10879,40.70867,83.93406
36.553123,107.278,229.48143,38.623787,108.86872,221.00787
6.52,-2.4933333,-9.614285,5.040372,-6.461588,-17.592867
-105.32,135.065,295.0,-70.82162,115.30056,294.90247
7.556154,12.68,20.319092,2.2364092,1.2900925,2.2020054
-29.21,0.028,5.38,-27.96573,-4.6985188,-3.488432
10.933333,28.715,48.665386,18.580805,32.639782,43.486153
-32.77,-36.53,-40.41,-25.700651,-35.687393,-35.590385
42.6525,30.253334,33.0,27.583132,34.826958,31.42657
11.133846,10.6975,4.7254543,9.696347,8.195969,7.835844
69.62334,165.768,398.785,67.84613,159.0956,392.70728
-87.21,-95.51,-112.9,-84.53727,-95.07627,-115.96951
-26.24,-47.61,-82.97,-27.572163,-52.710075,-77.37671
-8.48,-29.875,-18.966667,-10.38327,-23.879797,-25.792814
-1.6671429,8.85625,-36.17,-2.348817,0.5468426,-30.685984
5.4457145,28.24,41.34,6.33253,19.895245,33.350887
151.96666,217.00874,175.50714,128.63092,208.24767,172.15826
-30.83,-2.21,-109.2175,-22.608953,-24.19406,-117.94762
-117.73,-138.34,-196.39,-105.784744,-146.3022,-186.78117
